cliente_id,data_cadastro,plano,tempo_como_cliente_meses,numero_produtos,tickets_abertos_ultimo_mes,tickets_resolvidos,nps_score,uso_medio_mensal_horas,atraso_pagamento_dias,desconto_recebido,canal_aquisicao,regiao,churn
CLI02534,2023-04-19,Starter,32,2,0,0,82,17.63,1,0,LinkedIn,Centro-Oeste,0
CLI02535,2025-11-13,Starter,1,1,8,5,11,8.7,8,1,Evento,Norte,1
CLI02536,2025-11-05,Starter,1,1,1,1,74,46.58,0,0,Indicação,Sudeste,0
CLI02537,2025-11-04,Starter,1,1,8,0,56,0.5,8,1,Google Ads,Nordeste,1
CLI02538,2024-11-20,Pro,13,1,5,0,29,10.52,9,0,Inbound,Nordeste,1
CLI02539,2022-09-29,Starter,39,2,2,2,62,23.88,1,1,Inbound,Nordeste,0
CLI02540,2023-11-17,Pro,25,4,1,1,51,33.97,2,0,Indicação,Centro-Oeste,0
CLI02541,2022-03-06,Starter,46,1,0,0,100,29.09,4,0,LinkedIn,Nordeste,0
CLI02542,2024-06-24,Enterprise,18,2,1,1,72,35.37,6,1,Indicação,Sul,0
CLI02543,2023-10-08,Starter,27,4,4,2,54,35.43,0,0,Indicação,Sul,0
CLI02544,2024-01-11,Pro,24,1,1,1,100,30.05,2,0,Indicação,Centro-Oeste,0
CLI02545,2022-04-29,Pro,44,2,4,2,82,37.95,2,1,LinkedIn,Sudeste,0
CLI02546,2022-06-17,Starter,43,1,1,0,70,8.0,1,0,Google Ads,Nordeste,0
CLI02547,2023-08-17,Starter,28,3,2,0,55,36.29,1,0,Inbound,Centro-Oeste,0
CLI02548,2021-11-07,Starter,50,3,1,1,72,34.64,2,1,LinkedIn,Sudeste,0
CLI02549,2024-05-14,Pro,19,4,1,1,55,33.0,1,0,Evento,Centro-Oeste,0
CLI02550,2025-06-29,Starter,6,2,8,5,48,4.71,7,0,Indicação,Sudeste,1
CLI02551,2023-04-07,Enterprise,33,1,2,1,76,17.6,1,1,Inbound,Sudeste,0
CLI02552,2023-02-05,Starter,35,3,3,3,53,27.42,1,1,LinkedIn,Sudeste,0
CLI02553,2024-08-04,Starter,17,2,4,1,56,11.1,22,0,Google Ads,Nordeste,1
CLI02554,2023-10-19,Pro,26,2,3,2,43,30.08,0,0,Inbound,Norte,0
CLI02555,2024-11-01,Starter,14,1,7,0,23,1.82,16,0,Inbound,Sul,1
CLI02556,2024-06-24,Starter,18,1,10,4,53,11.27,15,1,Evento,Sul,1
CLI02557,2023-03-01,Starter,34,2,1,0,74,22.29,2,1,Google Ads,Sudeste,0
CLI02558,2023-06-13,Pro,31,4,0,0,77,30.4,2,0,Google Ads,Sudeste,0
CLI02559,2025-02-21,Starter,10,2,2,2,98,43.74,2,0,Google Ads,Sudeste,0
CLI02560,2022-05-25,Enterprise,43,3,2,2,55,15.22,2,0,LinkedIn,Sudeste,0
CLI02561,2021-04-23,Enterprise,57,3,0,0,84,8.39,1,0,Google Ads,Sudeste,0
CLI02562,2021-02-14,Pro,59,3,2,2,71,43.47,2,0,Evento,Nordeste,0
CLI02563,2022-05-29,Pro,43,3,2,0,78,29.82,1,0,Google Ads,Sudeste,0
CLI02564,2023-08-16,Pro,28,2,0,0,52,54.8,4,0,Inbound,Nordeste,0
CLI02565,2022-06-03,Enterprise,43,5,0,0,77,23.08,3,0,Indicação,Centro-Oeste,0
CLI02566,2024-12-16,Starter,12,2,4,3,29,18.61,9,0,Inbound,Nordeste,1
CLI02567,2022-10-20,Starter,38,1,2,2,83,43.47,1,0,LinkedIn,Sudeste,0
CLI02568,2022-10-22,Pro,38,1,1,1,78,42.94,1,0,Inbound,Sul,0
CLI02569,2021-11-01,Pro,50,3,1,1,74,28.44,2,0,Inbound,Sul,0
CLI02570,2024-04-07,Starter,21,4,2,2,72,35.11,4,0,LinkedIn,Norte,0
CLI02571,2024-03-18,Enterprise,21,1,5,5,25,11.21,11,1,Inbound,Nordeste,1
CLI02572,2023-07-26,Starter,29,4,3,3,68,29.85,1,0,Indicação,Sudeste,0
CLI02573,2025-04-06,Starter,8,2,4,3,42,0.5,2,0,Google Ads,Sudeste,1
CLI02574,2025-04-28,Pro,8,3,3,3,32,2.08,4,1,LinkedIn,Nordeste,1
CLI02575,2023-11-13,Pro,25,1,0,0,100,33.61,1,1,Google Ads,Sul,0
CLI02576,2024-10-15,Starter,14,1,13,5,55,0.5,3,1,Google Ads,Sul,1
CLI02577,2023-03-26,Pro,33,4,0,0,68,25.66,2,0,Inbound,Norte,0
CLI02578,2025-08-26,Starter,4,2,5,2,10,3.78,3,1,Google Ads,Sudeste,1
CLI02579,2025-05-07,Starter,7,4,2,1,70,54.81,2,0,Google Ads,Norte,0
CLI02580,2023-08-01,Pro,29,3,1,1,70,35.91,2,0,Google Ads,Sudeste,0
CLI02581,2023-12-04,Enterprise,25,1,3,0,13,7.16,6,0,Google Ads,Sul,1
CLI02582,2024-04-17,Starter,20,1,5,1,36,16.13,6,1,Google Ads,Sudeste,1
CLI02583,2021-10-30,Enterprise,50,2,3,3,49,33.83,1,0,Indicação,Sudeste,0
CLI02584,2024-09-03,Pro,16,4,0,0,77,46.21,1,0,Indicação,Sudeste,0
CLI02585,2021-11-24,Pro,49,3,0,0,69,41.61,1,0,Google Ads,Sudeste,0
CLI02586,2025-11-19,Starter,1,1,6,3,66,12.22,8,1,Google Ads,Nordeste,1
CLI02587,2025-08-24,Starter,4,1,4,3,54,10.94,12,0,Google Ads,Nordeste,1
CLI02588,2024-03-21,Pro,21,1,3,2,76,19.88,6,0,Indicação,Nordeste,0
CLI02589,2025-04-12,Starter,8,1,6,2,27,9.43,6,0,LinkedIn,Sudeste,1
CLI02590,2023-10-01,Starter,27,3,2,2,74,37.99,2,0,Google Ads,Sudeste,0
CLI02591,2023-10-18,Starter,26,1,3,2,26,13.99,5,0,Indicação,Sudeste,1
CLI02592,2024-06-20,Starter,18,1,3,1,16,3.32,18,0,Indicação,Sudeste,1
CLI02593,2025-03-19,Pro,9,1,1,1,80,24.45,1,0,Google Ads,Sul,0
CLI02594,2025-07-03,Starter,6,1,3,1,50,12.62,5,1,Google Ads,Nordeste,1
CLI02595,2024-02-01,Starter,23,3,2,1,67,32.1,4,0,Google Ads,Sudeste,0
CLI02596,2020-11-28,Pro,61,3,3,3,64,13.78,2,0,Inbound,Norte,0
CLI02597,2023-09-29,Starter,27,2,3,3,78,27.66,0,1,Inbound,Sudeste,0
CLI02598,2024-01-06,Pro,24,3,1,1,69,9.35,7,1,LinkedIn,Sul,0
CLI02599,2023-05-14,Pro,32,4,0,0,79,23.54,1,0,Inbound,Norte,0
CLI02600,2022-01-02,Starter,48,1,3,3,80,51.94,8,0,Inbound,Norte,0
CLI02601,2022-04-26,Enterprise,44,2,2,1,93,26.33,0,0,Google Ads,Nordeste,0
CLI02602,2022-05-14,Starter,44,4,1,1,63,45.52,2,0,Indicação,Sudeste,0
CLI02603,2024-06-13,Starter,18,1,1,1,76,37.75,2,0,Evento,Nordeste,0
CLI02604,2021-12-30,Starter,48,3,0,0,68,56.17,6,0,Inbound,Nordeste,0
CLI02605,2024-08-13,Pro,16,1,4,1,41,5.38,15,1,Google Ads,Sudeste,1
CLI02606,2022-08-01,Pro,41,1,3,2,87,41.21,2,0,LinkedIn,Sudeste,0
CLI02607,2022-07-29,Starter,41,3,0,0,85,27.63,1,0,Inbound,Nordeste,0
CLI02608,2023-05-05,Pro,32,5,1,1,70,29.6,0,0,Indicação,Sudeste,0
CLI02609,2025-04-25,Enterprise,8,4,2,2,98,45.1,2,0,LinkedIn,Centro-Oeste,0
CLI02610,2025-06-29,Starter,6,4,6,2,47,15.11,17,1,Indicação,Centro-Oeste,1
CLI02611,2021-09-20,Enterprise,52,1,1,1,83,32.19,2,0,Google Ads,Sudeste,0
CLI02612,2023-04-21,Starter,32,4,1,1,47,41.42,4,1,Indicação,Sudeste,0
CLI02613,2023-09-02,Pro,28,2,0,0,84,31.68,1,1,Indicação,Sul,0
CLI02614,2022-02-02,Pro,47,4,1,1,70,39.41,1,0,Google Ads,Sudeste,0
CLI02615,2023-04-12,Pro,33,3,2,1,100,20.54,5,1,Evento,Nordeste,0
CLI02616,2023-02-26,Pro,34,1,2,1,87,35.71,0,0,Evento,Nordeste,0
CLI02617,2022-06-21,Pro,42,5,0,0,52,41.43,2,0,Inbound,Centro-Oeste,0
CLI02618,2025-04-18,Starter,8,2,3,2,59,9.3,8,0,LinkedIn,Sudeste,1
CLI02619,2022-11-25,Pro,37,1,2,1,72,47.78,2,0,Google Ads,Sudeste,0
CLI02620,2025-02-28,Starter,10,2,4,1,71,41.59,1,0,Inbound,Sul,0
CLI02621,2023-05-24,Enterprise,31,1,3,2,87,15.9,1,0,Google Ads,Nordeste,0
CLI02622,2023-07-31,Starter,29,2,0,0,100,37.76,1,0,Inbound,Sudeste,0
CLI02623,2023-10-23,Starter,26,5,2,1,88,32.87,7,0,Inbound,Sul,0
CLI02624,2025-07-27,Pro,5,2,3,1,70,40.81,3,0,Indicação,Sudeste,0
CLI02625,2025-01-06,Pro,11,3,5,2,31,12.3,10,1,Inbound,Nordeste,1
CLI02626,2025-07-08,Enterprise,5,1,3,2,51,4.89,10,0,Evento,Norte,1
CLI02627,2024-01-21,Pro,23,3,5,2,16,9.69,7,0,Google Ads,Norte,1
CLI02628,2023-10-07,Starter,27,1,7,1,48,12.68,20,0,Inbound,Centro-Oeste,1
CLI02629,2024-03-23,Pro,21,3,1,1,50,58.72,2,0,Google Ads,Nordeste,0
CLI02630,2024-11-25,Starter,13,3,0,0,77,35.39,1,0,LinkedIn,Sudeste,0
CLI02631,2025-11-22,Pro,1,3,0,0,83,12.91,0,0,Inbound,Sudeste,0
CLI02632,2023-12-26,Starter,24,2,3,3,65,32.54,3,0,LinkedIn,Sudeste,0
CLI02633,2022-07-15,Pro,42,4,2,2,69,35.95,1,1,Indicação,Sudeste,0
CLI02634,2025-09-07,Starter,3,2,4,3,62,12.03,20,1,Inbound,Sudeste,1
CLI02635,2021-01-29,Enterprise,59,3,1,1,92,35.56,3,0,Inbound,Sul,0
CLI02636,2025-03-11,Pro,9,1,1,1,60,35.17,1,0,LinkedIn,Sudeste,0
CLI02637,2023-08-19,Starter,28,2,1,0,81,30.16,1,0,LinkedIn,Sudeste,0
CLI02638,2023-08-14,Starter,29,4,3,3,49,41.68,2,0,Indicação,Sudeste,0
CLI02639,2022-12-16,Starter,37,4,2,2,75,45.7,1,0,Evento,Sudeste,0
CLI02640,2025-07-12,Starter,5,3,9,4,3,8.27,0,0,Inbound,Norte,1
CLI02641,2024-06-11,Pro,18,3,1,1,61,17.16,2,1,Evento,Sul,0
CLI02642,2023-10-14,Starter,26,3,4,3,62,11.4,3,1,Indicação,Sul,0
CLI02643,2024-08-27,Starter,16,2,3,3,67,27.72,3,0,Inbound,Nordeste,0
CLI02644,2024-11-29,Enterprise,13,1,2,1,51,40.94,1,0,Inbound,Sudeste,0
CLI02645,2023-02-05,Starter,35,5,2,2,81,32.33,1,1,Inbound,Nordeste,0
CLI02646,2024-04-02,Enterprise,21,2,1,0,100,10.72,4,0,LinkedIn,Sudeste,0
CLI02647,2025-11-24,Pro,1,4,4,3,43,7.07,12,0,Inbound,Norte,1
CLI02648,2022-02-22,Pro,46,4,1,0,88,23.95,4,1,Inbound,Nordeste,0
CLI02649,2021-12-18,Starter,49,4,1,0,86,31.47,1,1,Indicação,Sudeste,0
CLI02650,2024-09-03,Pro,16,1,6,1,23,11.42,3,0,Google Ads,Norte,1
CLI02651,2023-02-16,Starter,34,2,2,2,81,7.17,0,0,Inbound,Norte,0
CLI02652,2021-11-19,Pro,50,1,1,1,73,17.76,0,1,Inbound,Sudeste,0
CLI02653,2024-08-18,Pro,16,1,6,3,35,18.8,17,1,Inbound,Norte,1
CLI02654,2022-06-21,Starter,42,5,2,2,49,37.19,4,1,Inbound,Sudeste,0
CLI02655,2022-05-26,Pro,43,2,0,0,84,45.27,5,0,Indicação,Sul,0
CLI02656,2022-09-01,Starter,40,2,2,2,96,21.23,6,1,Indicação,Sudeste,0
CLI02657,2022-11-22,Starter,37,4,4,3,78,16.12,4,0,Inbound,Centro-Oeste,0
CLI02658,2024-04-28,Pro,20,2,4,1,27,9.09,20,0,Indicação,Sudeste,1
CLI02659,2021-05-15,Starter,56,1,2,1,100,28.3,3,1,Indicação,Sudeste,0
CLI02660,2023-05-20,Starter,31,1,0,0,56,24.55,4,0,Google Ads,Centro-Oeste,0
CLI02661,2024-06-20,Starter,18,1,1,1,59,59.37,1,1,Google Ads,Sudeste,0
CLI02662,2024-12-29,Pro,12,2,0,0,70,15.42,0,0,Indicação,Nordeste,0
CLI02663,2020-06-28,Pro,67,4,1,1,73,37.18,0,1,Inbound,Norte,0
CLI02664,2023-12-27,Pro,24,1,1,0,51,24.97,1,0,Indicação,Sul,0
CLI02665,2021-12-08,Starter,49,4,0,0,92,35.48,1,0,Google Ads,Norte,0
CLI02666,2023-09-29,Pro,27,5,4,4,100,12.85,2,0,Inbound,Nordeste,0
CLI02667,2021-09-02,Pro,52,3,0,0,80,26.94,2,0,LinkedIn,Nordeste,0
CLI02668,2024-07-19,Starter,17,1,2,1,90,25.13,1,0,Indicação,Sul,0
CLI02669,2024-11-01,Starter,14,4,2,2,53,32.12,6,0,Inbound,Nordeste,0
CLI02670,2024-08-11,Starter,16,1,7,2,29,2.84,12,1,Evento,Nordeste,1
CLI02671,2021-03-25,Starter,58,1,1,1,72,43.32,2,0,Indicação,Sudeste,0
CLI02672,2021-05-31,Starter,55,1,0,0,78,26.14,2,0,LinkedIn,Nordeste,0
CLI02673,2020-12-24,Enterprise,61,4,0,0,64,23.65,1,0,Inbound,Sudeste,0
CLI02674,2021-08-06,Starter,53,2,4,2,87,24.97,3,1,Google Ads,Centro-Oeste,0
CLI02675,2022-06-12,Starter,43,4,2,2,54,36.26,1,0,Inbound,Nordeste,0
CLI02676,2024-06-15,Starter,18,1,6,2,43,14.03,19,1,Inbound,Nordeste,1
CLI02677,2023-10-01,Pro,27,3,1,0,63,35.9,3,0,Google Ads,Centro-Oeste,0
CLI02678,2024-11-22,Starter,13,2,2,1,74,35.62,1,0,Google Ads,Sudeste,0
CLI02679,2020-09-07,Starter,64,3,1,1,87,31.61,5,0,Inbound,Sudeste,0
CLI02680,2023-12-15,Enterprise,24,2,3,2,80,30.78,2,1,Google Ads,Sul,0
CLI02681,2024-11-24,Pro,13,1,2,2,24,3.18,14,1,Google Ads,Sudeste,1
CLI02682,2024-03-19,Pro,21,2,1,1,86,57.73,0,0,Evento,Norte,0
CLI02683,2022-09-19,Starter,39,3,2,2,79,32.68,5,0,LinkedIn,Sudeste,0
CLI02684,2022-03-02,Enterprise,46,2,1,1,66,39.21,8,1,Inbound,Centro-Oeste,0
CLI02685,2023-04-03,Starter,33,3,1,1,66,27.72,1,0,Inbound,Centro-Oeste,0
CLI02686,2023-11-02,Enterprise,26,4,0,0,51,21.31,0,0,Indicação,Sudeste,0
CLI02687,2021-11-24,Starter,49,4,1,1,80,38.35,10,0,Inbound,Sudeste,0
CLI02688,2024-09-25,Pro,15,3,1,1,74,36.92,3,0,Inbound,Nordeste,0
CLI02689,2021-12-20,Starter,49,2,4,3,95,28.09,1,1,Indicação,Nordeste,0
CLI02690,2022-08-25,Starter,40,2,0,0,62,26.5,3,0,Google Ads,Sudeste,0
CLI02691,2024-03-07,Pro,22,2,0,0,88,36.43,5,0,Indicação,Sudeste,0
CLI02692,2023-09-18,Pro,27,3,0,0,55,37.8,10,0,Indicação,Sudeste,0
CLI02693,2025-04-30,Starter,8,3,2,1,10,5.81,5,1,LinkedIn,Norte,1
CLI02694,2024-04-14,Pro,20,1,3,3,63,42.08,1,0,Google Ads,Sudeste,0
CLI02695,2024-11-07,Starter,13,1,8,0,37,15.13,4,0,Inbound,Sudeste,1
CLI02696,2023-04-17,Starter,32,1,2,2,56,53.3,1,0,Google Ads,Nordeste,0
CLI02697,2023-02-19,Pro,34,2,1,0,81,33.03,1,0,Indicação,Sul,0
CLI02698,2023-05-08,Pro,32,1,0,0,84,28.78,0,0,Indicação,Sul,0
CLI02699,2020-05-03,Starter,68,2,0,0,56,16.6,3,0,Indicação,Sudeste,0
CLI02700,2024-04-11,Enterprise,20,2,1,1,94,39.83,2,0,Inbound,Sul,0
CLI02701,2023-01-09,Enterprise,36,3,4,4,74,11.19,1,0,Google Ads,Norte,0
CLI02702,2023-10-23,Pro,26,3,0,0,76,47.41,3,0,Indicação,Centro-Oeste,0
CLI02703,2023-09-25,Pro,27,3,2,1,88,29.53,1,0,Google Ads,Centro-Oeste,0
CLI02704,2022-01-16,Pro,48,3,0,0,76,35.95,1,1,Evento,Sudeste,0
CLI02705,2022-10-12,Starter,39,2,0,0,92,26.35,1,1,Google Ads,Sudeste,0
CLI02706,2023-04-22,Pro,32,4,1,1,80,50.72,1,0,Google Ads,Nordeste,0
CLI02707,2024-08-22,Starter,16,2,0,0,0,14.26,7,1,Inbound,Nordeste,1
CLI02708,2022-02-01,Enterprise,47,1,4,4,75,51.1,1,0,Evento,Centro-Oeste,0
CLI02709,2023-07-11,Starter,30,2,1,1,83,35.56,5,0,LinkedIn,Sudeste,0
CLI02710,2024-09-15,Pro,15,2,0,0,87,15.01,5,0,Inbound,Sudeste,0
CLI02711,2023-07-08,Pro,30,2,1,1,83,11.53,1,1,Google Ads,Sudeste,0
CLI02712,2022-10-20,Enterprise,38,3,3,2,81,51.28,0,1,Indicação,Sudeste,0
CLI02713,2023-12-06,Starter,25,2,1,0,78,10.11,2,1,Indicação,Nordeste,0
CLI02714,2024-02-15,Enterprise,22,2,1,1,65,32.98,1,0,Evento,Sudeste,0
CLI02715,2025-11-11,Pro,1,3,3,2,26,5.8,14,0,Inbound,Nordeste,1
CLI02716,2024-01-19,Pro,23,1,1,1,59,28.93,7,0,Inbound,Sul,0
CLI02717,2022-07-20,Enterprise,42,5,0,0,62,33.48,0,0,Google Ads,Sul,0
CLI02718,2021-07-19,Starter,54,3,1,1,92,34.66,0,1,Google Ads,Nordeste,0
CLI02719,2023-08-12,Pro,29,3,2,2,62,19.1,0,1,Evento,Nordeste,0
CLI02720,2024-06-13,Enterprise,18,2,4,2,40,56.64,1,1,Inbound,Nordeste,0
CLI02721,2020-09-29,Pro,63,1,1,1,99,42.05,1,1,Inbound,Nordeste,0
CLI02722,2024-11-04,Pro,14,4,2,2,37,21.37,0,0,LinkedIn,Centro-Oeste,0
CLI02723,2022-03-08,Starter,46,4,1,1,68,13.38,0,1,Inbound,Centro-Oeste,0
CLI02724,2022-07-17,Pro,42,1,1,1,100,32.59,1,0,Indicação,Nordeste,0
CLI02725,2024-06-25,Enterprise,18,5,2,2,63,48.87,0,0,Indicação,Sudeste,0
CLI02726,2024-10-19,Pro,14,3,7,1,38,9.56,9,1,Google Ads,Norte,1
CLI02727,2025-02-13,Pro,10,1,8,5,42,10.88,25,1,Evento,Norte,1
CLI02728,2023-01-04,Starter,36,4,0,0,67,18.68,1,1,Inbound,Nordeste,0
CLI02729,2024-06-04,Pro,19,2,2,2,87,29.69,2,1,Indicação,Sudeste,0
CLI02730,2022-08-24,Pro,40,2,2,2,81,47.06,2,0,Indicação,Nordeste,0
CLI02731,2022-05-30,Pro,43,3,1,1,70,12.64,0,0,Indicação,Nordeste,0
CLI02732,2023-05-11,Starter,32,4,0,0,78,41.06,0,0,Indicação,Norte,0
CLI02733,2025-05-05,Starter,8,1,8,3,56,10.87,5,0,Inbound,Sul,1
CLI02734,2022-02-02,Pro,47,4,2,2,96,38.5,2,0,Google Ads,Sul,0
CLI02735,2025-05-05,Enterprise,8,1,4,3,59,8.63,10,1,LinkedIn,Nordeste,1
CLI02736,2024-06-11,Starter,18,2,6,4,17,13.02,7,1,Inbound,Norte,1
CLI02737,2022-07-17,Pro,42,3,2,1,88,26.23,3,0,Indicação,Sudeste,0
CLI02738,2023-06-27,Starter,30,3,0,0,75,34.99,2,0,Inbound,Sudeste,0
CLI02739,2025-04-09,Enterprise,8,4,1,1,80,1.99,1,1,Evento,Centro-Oeste,0
CLI02740,2022-10-08,Starter,39,1,1,1,63,56.48,0,0,Google Ads,Sudeste,0
CLI02741,2023-08-24,Pro,28,1,0,0,43,16.27,2,0,Google Ads,Sudeste,0
CLI02742,2024-05-10,Starter,20,3,1,1,72,38.89,2,0,Indicação,Nordeste,0
CLI02743,2024-03-18,Starter,21,1,4,3,44,11.1,11,0,Indicação,Sudeste,1
CLI02744,2024-02-26,Pro,22,3,2,2,66,38.79,7,1,Evento,Centro-Oeste,0
CLI02745,2024-11-04,Starter,14,2,0,0,78,31.03,3,0,Google Ads,Sul,0
CLI02746,2025-07-11,Pro,5,5,1,0,83,24.16,1,1,Evento,Sudeste,0
CLI02747,2020-11-23,Enterprise,62,2,3,2,75,24.33,0,0,Inbound,Centro-Oeste,0
CLI02748,2023-06-23,Starter,30,1,3,3,95,44.83,6,0,Indicação,Nordeste,0
CLI02749,2024-06-16,Starter,18,2,1,1,80,22.41,2,1,Evento,Sul,0
CLI02750,2024-03-12,Starter,21,3,0,0,83,35.8,2,0,LinkedIn,Nordeste,0
CLI02751,2025-06-08,Starter,6,2,5,3,39,15.37,13,1,Inbound,Norte,1
CLI02752,2022-11-04,Enterprise,38,3,0,0,63,29.24,0,1,Indicação,Sudeste,0
CLI02753,2021-10-04,Starter,51,3,0,0,61,33.35,3,1,Indicação,Norte,0
CLI02754,2022-08-18,Pro,41,3,1,1,67,12.16,2,0,Indicação,Sudeste,0
CLI02755,2023-10-29,Enterprise,26,4,2,1,70,24.16,3,0,Inbound,Sudeste,0
CLI02756,2023-11-05,Starter,26,4,1,0,100,37.12,1,0,Evento,Centro-Oeste,0
CLI02757,2023-09-25,Pro,27,1,0,0,45,34.35,0,0,LinkedIn,Sul,0
CLI02758,2025-06-10,Pro,6,3,0,0,73,26.07,3,0,Google Ads,Sudeste,0
CLI02759,2022-08-31,Enterprise,40,2,0,0,49,34.74,0,0,Evento,Centro-Oeste,0
CLI02760,2024-06-24,Starter,18,1,0,0,70,37.5,2,0,Inbound,Centro-Oeste,0
CLI02761,2025-06-01,Starter,7,2,0,0,62,36.8,2,0,Inbound,Centro-Oeste,0
CLI02762,2024-01-20,Starter,23,1,0,0,62,19.56,4,1,Indicação,Sul,0
CLI02763,2023-01-23,Starter,35,2,1,1,61,42.46,1,0,Inbound,Sudeste,0
CLI02764,2023-02-01,Starter,35,2,2,2,54,31.09,3,0,Indicação,Sudeste,0
CLI02765,2024-01-16,Pro,23,5,1,1,89,36.02,1,0,Indicação,Nordeste,0
CLI02766,2022-08-05,Pro,41,2,3,3,70,38.24,8,0,Inbound,Sudeste,0
CLI02767,2025-03-17,Starter,9,1,2,2,11,3.8,20,0,Google Ads,Sudeste,1
CLI02768,2024-01-09,Pro,24,2,3,2,92,47.43,0,0,Evento,Nordeste,0
CLI02769,2023-10-17,Enterprise,26,2,2,1,81,12.42,6,0,Evento,Sudeste,0
CLI02770,2025-08-14,Starter,4,5,0,0,77,33.19,1,0,LinkedIn,Centro-Oeste,0
CLI02771,2025-10-26,Pro,2,2,2,1,37,3.35,21,0,LinkedIn,Sul,1
CLI02772,2023-07-07,Pro,30,2,4,2,60,26.94,4,0,LinkedIn,Sudeste,0
CLI02773,2020-12-17,Enterprise,61,4,0,0,72,35.25,1,0,Inbound,Sudeste,0
CLI02774,2024-09-21,Starter,15,3,6,2,50,7.67,6,1,Indicação,Sudeste,1
CLI02775,2024-07-23,Pro,17,2,0,0,69,25.63,3,0,Evento,Nordeste,0
CLI02776,2022-06-29,Starter,42,2,2,1,77,23.7,0,0,Inbound,Sudeste,0
CLI02777,2022-03-12,Starter,46,1,2,1,82,47.85,3,0,Indicação,Nordeste,0
CLI02778,2024-06-01,Pro,19,1,9,4,75,7.63,14,0,Indicação,Centro-Oeste,1
CLI02779,2025-04-24,Starter,8,1,1,1,91,4.38,1,1,Indicação,Nordeste,0
CLI02780,2024-05-10,Pro,20,2,2,2,89,11.17,1,0,Inbound,Sudeste,0
CLI02781,2022-04-29,Enterprise,44,2,2,1,74,29.87,3,0,Indicação,Sul,0
CLI02782,2024-12-09,Starter,12,1,4,2,20,5.22,9,1,Evento,Sudeste,1
CLI02783,2020-10-17,Pro,63,2,2,1,61,52.31,0,0,Google Ads,Nordeste,0
CLI02784,2022-02-15,Starter,47,2,1,1,87,29.41,2,0,Indicação,Nordeste,0
CLI02785,2024-12-16,Starter,12,4,2,1,100,23.42,5,0,Indicação,Sudeste,0
CLI02786,2024-09-04,Pro,16,2,5,0,49,6.93,9,0,Inbound,Sudeste,1
CLI02787,2024-08-17,Starter,16,4,1,1,71,27.14,3,0,Google Ads,Nordeste,0
CLI02788,2023-07-26,Starter,29,5,4,4,89,50.8,1,1,LinkedIn,Sudeste,0
CLI02789,2022-03-14,Starter,46,3,3,3,58,24.07,13,0,Inbound,Centro-Oeste,0
CLI02790,2021-06-16,Pro,55,3,1,1,74,28.65,3,0,Evento,Norte,0
CLI02791,2023-01-22,Pro,35,3,0,0,57,31.26,1,0,Indicação,Sudeste,0
CLI02792,2023-05-20,Enterprise,31,2,1,1,82,33.43,4,0,Google Ads,Sudeste,0
CLI02793,2023-10-20,Pro,26,2,0,0,73,33.77,4,0,Inbound,Centro-Oeste,0
CLI02794,2022-07-20,Starter,42,1,1,1,94,19.9,3,0,Indicação,Nordeste,0
CLI02795,2024-07-20,Starter,17,2,3,3,73,28.34,3,0,Inbound,Sudeste,0
CLI02796,2025-01-06,Starter,11,1,0,0,67,27.82,2,0,Indicação,Centro-Oeste,0
CLI02797,2023-07-30,Starter,29,3,1,1,57,18.33,0,0,Indicação,Sudeste,0
CLI02798,2024-05-01,Pro,20,5,0,0,75,54.03,5,0,Inbound,Nordeste,0
CLI02799,2023-10-09,Pro,27,3,0,0,52,35.56,2,0,Inbound,Sudeste,0
CLI02800,2022-01-25,Enterprise,47,4,0,0,96,26.33,1,1,Inbound,Norte,0
CLI02801,2023-06-13,Pro,31,2,0,0,100,11.13,5,1,Indicação,Centro-Oeste,0
CLI02802,2025-03-04,Starter,10,1,2,1,68,43.59,2,0,Indicação,Nordeste,0
CLI02803,2024-09-06,Starter,16,2,2,2,61,28.45,1,0,Inbound,Sudeste,0
CLI02804,2023-03-13,Starter,34,4,1,1,78,58.64,3,0,Indicação,Sudeste,0
CLI02805,2022-04-16,Pro,45,4,0,0,80,18.61,3,0,Evento,Sudeste,0
CLI02806,2023-04-01,Pro,33,2,2,0,53,18.06,1,0,Indicação,Norte,0
CLI02807,2023-11-25,Enterprise,25,1,1,1,39,33.64,2,0,Google Ads,Centro-Oeste,0
CLI02808,2022-08-12,Pro,41,5,2,1,88,23.76,4,1,Google Ads,Nordeste,0
CLI02809,2023-11-10,Starter,26,2,1,1,85,39.23,2,0,Indicação,Sudeste,0
CLI02810,2024-09-11,Enterprise,15,1,0,0,90,17.4,0,0,Evento,Nordeste,0
CLI02811,2020-01-22,Enterprise,72,3,1,1,86,37.28,5,1,Indicação,Norte,0
CLI02812,2025-08-03,Starter,5,3,3,0,8,2.43,6,0,Google Ads,Sul,1
CLI02813,2024-03-20,Starter,21,5,2,2,71,23.31,1,1,Inbound,Sudeste,0
CLI02814,2022-08-12,Enterprise,41,1,2,2,87,12.33,1,0,Google Ads,Sul,0
CLI02815,2023-03-24,Starter,33,5,0,0,81,27.33,5,1,LinkedIn,Centro-Oeste,0
CLI02816,2024-10-13,Starter,14,1,3,3,75,14.09,4,1,Inbound,Nordeste,0
CLI02817,2024-04-18,Enterprise,20,2,0,0,95,54.44,1,0,Google Ads,Nordeste,0
CLI02818,2022-10-18,Enterprise,39,4,2,1,89,33.37,2,0,Inbound,Nordeste,0
